time,open,high,low,close,Fast Trackline,Slow Trackline,Green T,Yellow T,Red T,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1773993600,70857.11,71365.05,70213.82,70479.35,71291.70448943344,,1,0,0,0,-8.36546262366526,-12.828427460515831,0,0,0,0,0,0,1109.8216557000271,-192.3769572550358,-599.0315706094116,-406.6546133543758,-0.1349500258085885,,72922.69184018821,1987.73845325,996283.2082054941,41.89524424019849,-8.36546262366526,-45,-65,40,60,80,,,,,,,,,,,15,15,15,-1.2778869711508258,-1,0.034955647579381945,-0.4,0.058815606136094434,0.9716582248663024,-0.007475399422102402,-0.23108319285637519,0,0,0,0,-1.0367025772869203,,,,,0,0,0,54410.652155216885,65082.14943529409,65082.14943529409,72227.8124641124,82857.0718182203,0,0,0,0,70680.49048058549,72201.12124705878,72201.12124705878,70790.90188300624,70445.6266968552,0,0,0,0,63419.95163741934,67857.90470588228,67857.90470588228,71291.70448943344,79017.5717643403,0,0,0,0,0.702992692773876,,,,,0.547412332908882
1774008000,70479.1,70676.97,69479.75,69862.16,71291.70448943344,,0,0,0,0,-8.36546262366526,-12.828427460515831,0,0,0,0,0,0,1116.0643945785966,-185.0364790577197,-637.9502121765254,-452.9137331188057,-0.15762368960820083,,72922.69184018821,3995.26422462,992287.9439808741,38.22167483139939,-8.36546262366526,-45,-65,40,60,80,,,,,,,,,,,15,15,15,-1.284736596697016,-1,0.034955647579381945,-0.4,0.058815606136094434,0.9785078504124923,-0.0068496255461900635,-0.0843831375696173,0,0,0,0,-1.0435522028331103,,,,,0,0,0,54410.652155216885,65082.14943529409,65082.14943529409,72227.8124641124,82857.0718182203,0,0,0,0,70446.668832221,71966.6398117647,71966.6398117647,70790.90188300624,70445.6266968552,0,0,0,0,63419.95163741934,67857.90470588228,67857.90470588228,71291.70448943344,79017.5717643403,0,0,0,0,0.702992692773876,,,,,0.538201827719129
1774022400,69860.94,70189,69390.25,70176.35,71282.39908068013,,0,0,0,0,-8.367670694733869,-12.828427460515831,0,0,0,0,0,0,1093.3990806801255,-146.55569169575256,-636.1083477384964,-489.5526560427438,-0.11851270815745044,,72922.69184018821,2337.01875215,994624.9627330241,41.05520067208024,-8.367670694733869,-45,-65,40,60,80,,,,,,,,,,,15,15,15,-0.8988548722905703,-0.5722624075465937,0.014591929119929067,-0.4,0.058815606136094434,1,0.38588172440644564,0.3478899315531024,0,0,0,0,-0.7776704784266648,,,,,0,0,0,54410.652155216885,65082.14943529409,65082.14943529409,72227.8124641124,82857.0718182203,0,0,0,0,70255.48492425619,71780.91482352946,71780.91482352946,70790.90188300624,70445.6266968552,0,0,0,0,63419.95163741934,67857.90470588228,67857.90470588228,71282.39908068013,79017.5717643403,0,0,0,0,0.702992692773876,,,,,0.5287713219903536
1774036800,70174.35,70920.3,69750.99,70512.9,71282.39908068013,,0,0,0,0,-8.367670694733869,-12.828427460515831,0,0,0,0,0,0,1098.8212892029735,-88.81299526791156,-600.5689001276332,-511.7559048597217,-0.0807741112936713,,72922.69184018821,2189.51262268,996814.4753557042,44.01721702157553,-8.367670694733869,-45,-65,40,60,80,,,,,,,,,,,20,20,15,-0.8652843360058331,-0.5333015295670066,0.024319881866548446,-0.4,0.058815606136094434,1.028348492556817,0.03357053628473716,0.39696014367727167,0,0,0,0,-0.6240999421419275,,,,,0,0,0,54410.652155216885,65082.14943529409,65082.14943529409,72227.8124641124,82857.0718182203,0,0,0,0,70095.79435895452,71618.34684705891,71618.34684705891,70790.90188300624,70445.6266968552,0,0,0,0,64531.021588626165,68463.37992941176,68463.37992941176,71282.39908068013,79017.5717643403,0,0,0,0,0.702992692773876,,,,,0.5566085793654425
1774051200,70515.4,70818.32,70437.5,70664.43,71282.39908068013,,0,0,0,0,-8.367670694733869,-12.828427460515831,0,0,0,0,0,0,1047.5354828313332,-33.629396343099984,-553.7926502885966,-520.1632539454966,-0.1157442755201851,,72922.69184018821,603.34811438,997417.8234700842,45.34882136229685,-8.367670694733869,-45,-65,40,60,80,,,,,,,,,,,15,15,15,-0.8472750215641023,-0.5001778239696495,0.024319881866548446,-0.4,0.058815606136094434,1.0604438744547982,0.018009314441730817,0.423136550164621,0,0,0,0,-0.6060906277001967,,,,,0,0,0,54410.652155216885,65082.14943529409,65082.14943529409,72227.8124641124,82857.0718182203,0,0,0,0,69952.26161147933,71471.4192,71471.4192,70790.90188300624,70445.6266968552,0,0,0,0,64531.021588626165,68463.37992941176,68463.37992941176,71282.39908068013,79017.5717643403,0,0,0,0,0.702992692773876,,,,45.824042052951256,0.5318915255604734
1774065600,70663.85,70869.1,70620.44,70709.25,71282.39908068013,,0,0,0,0,-8.249685063788322,-12.828427460515831,0,0,0,0,0,0,990.4729483433811,10.324059693359459,-507.25817932879727,-517.5822390221567,-0.0854094471832181,,72922.69184018821,563.97134594,997981.7948160243,45.7597818405648,-8.249685063788322,-45,-65,40,60,80,,,,,,,,,,,15,15,15,-0.83037325275753,-0.4714740771627335,0.024319881866548446,-0.4,0.058815606136094434,1.0891558319608963,0.016901768806572237,0.4475137183932956,0,0,0,0,-0.5891888588936245,,,,,0,1,0,54410.652155216885,65082.14943529409,65082.14943529409,72227.8124641124,82857.0718182203,0,0,0,0,69813.80891528574,71329.9726823529,71329.9726823529,70790.90188300624,70445.6266968552,0,0,0,0,64531.021588626165,68463.37992941176,68463.37992941176,71282.39908068013,79017.5717643403,0,0,0,0,0.702992692773876,,,,,0.5496582877620749
1774080000,70709.02,70746.14,70480.36,70637.34,71282.39908068013,,0,0,0,0,-8.249685063788322,-12.828427460515831,0,0,0,0,0,0,938.7091663188538,37.46160041852727,-470.75523849899764,-508.2168389175249,-0.10340132634724288,,72922.69184018821,912.1195496,997069.6752664242,45.17286005032575,-8.249685063788322,-45,-65,40,60,80,,,,,,,,,,,15,15,15,-0.8137427799406249,-0.4457083081762106,0.024319881866548446,-0.4,0.058815606136094434,1.1148059365921157,0.016630472816905106,0.4709938167563908,0,0,0,0,-0.5725583860767194,,,,,0,0,0,54410.652155216885,65082.14943529409,65082.14943529409,72227.8124641124,82857.0718182203,0,0,0,0,69693.30640517776,71217.80284705883,71217.80284705883,70790.90188300624,70445.6266968552,0,0,0,0,64531.021588626165,68463.37992941176,68463.37992941176,71282.39908068013,79017.5717643403,0,0,0,0,0.702992692773876,,,,,0.5549645933493056
1774094400,70637.84,71080.41,70445.72,70625.33,71282.39908068013,,0,0,0,0,-8.249685063788322,-12.828427460515831,0,0,0,0,0,0,916.9935115817931,56.37395197514343,-437.7493989485956,-494.12335092373905,-0.09971551870095238,,72922.69184018821,799.86405357,996269.8112128542,45.0688892122538,-8.249685063788322,-45,-65,40,60,80,,,,,,,,,,,15,15,15,-0.7968444215669135,-0.4218916759813771,0.024319881866548446,-0.4,0.058815606136094434,1.1376851853098504,0.016898358373711453,0.10201045072365661,0,0,0,0,-0.5556600277030079,,,,,0,0,0,54410.652155216885,65082.14943529409,65082.14943529409,72227.8124641124,82857.0718182203,0,0,0,0,69581.61910898889,71115.30044705882,71115.30044705882,70790.90188300624,70445.6266968552,0,0,0,0,64531.021588626165,68463.37992941176,68463.37992941176,71282.39908068013,79017.5717643403,0,0,0,0,0.702992692773876,,,,,0.5654133159010832
1774108800,70624.33,70640.75,70185.63,70383.61,71282.39908068013,,0,0,0,0,-8.249685063788322,-12.828427460515831,0,0,0,0,0,0,884.0025464688076,54.35145439413901,-426.1840329310653,-480.5354873252043,-0.06899060799462647,,72854.2975205967,964.32742642,995305.4837864343,42.927367534927065,-8.249685063788322,-45,-65,40,60,80,,,,,,,,,,,15,15,15,-0.7793511835335929,-0.39936437366621835,0.024319881866548446,-0.4,0.058815606136094434,1.1580569075066618,0.01749323803332059,0.08593315247224004,0,0,0,0,-0.5381667896696873,,,,,0,0,0,54410.652155216885,65082.14943529409,65082.14943529409,72227.8124641124,82857.0718182203,0,0,0,0,69475.24351476425,71020.69517647054,71020.69517647054,70790.90188300624,70445.6266968552,0,0,0,0,64531.021588626165,68463.37992941176,68463.37992941176,71282.39908068013,79017.5717643403,0,0,0,0,0.702992692773876,,,,,0.5551816238944479
1774123200,70382.39,70498.27,68533.11,68911.43,71282.39908068013,,0,0,0,0,-8.3392638714976,-12.900090506683256,0,0,0,0,0,0,961.228078863893,-39.33553896548926,-529.7049110320659,-490.3693720665766,-0.0450623150699086,,72302.23476853703,2000.22295296,993305.2608334743,32.727554942004105,-8.3392638714976,-45,-65,40,60,80,,,,,,,,,,,-15,-40,15,-0.7610836064308915,-0.37768613344022006,0.024319881866548446,-0.4,0.058815606136094434,1.176159395599958,0.018267577102701438,0.08619141513321066,0,0,0,0,-0.5198992125669859,,,,,0,0,0,53987.49838844016,64657.90891764703,64657.90891764703,72168.43456248233,82857.0718182203,0,0,0,0,69204.13864137488,70800.83771764705,70800.83771764705,70790.90188300624,70445.6266968552,0,0,0,0,65598.97178600219,68961.27209411758,68961.27209411758,71282.39908068013,79017.5717643403,0,0,0,0,0.694381916159073,,,,,0.6046471618692509
1774137600,68905.18,69579.63,68240.04,69339.08,70567.88393037362,,1,0,0,0,-16.008810451696274,-12.900090506683256,0,0,0,0,0,0,988.2539303736157,-64.23246953968146,-570.6599589911784,-506.42748945149697,0.060512830448618195,,71819.60229168332,2157.9040451,995463.1648785743,37.38201462403719,-16.008810451696274,-45,-65,40,60,80,,,,,,,,,,,10,0,15,-0.9244413742198099,-0.36257491444841244,0.024319881866548446,-0.4,-0.11737762866431242,1.1897779196288651,-0.16335776778891842,-0.09406812146228,0,0,0,0,-0.5070637455554974,,,,,0,0,0,53987.49838844016,64657.90891764703,64657.90891764703,72168.43456248233,82857.0718182203,0,0,0,0,68964.19412241186,70593.7671764706,70593.7671764706,69756.5649792345,70445.6266968552,0,0,0,0,65598.97178600219,68961.27209411758,68961.27209411758,70567.88393037362,79017.5717643403,0,0,0,0,0.694381916159073,,,,43.386831694623446,0.5520897088538923
1774152000,69338.33,69519.14,68892.46,68912.18,70481.56722106121,,0,0,0,0,-17.650390243385587,-14.196968736038324,0,0,0,0,0,0,962.4272210612141,-99.09696902842222,-630.2987007370248,-531.2017317086026,0.0016454756094188853,,71819.60229168332,844.2247447,994618.9401338743,34.79404406758714,-17.650390243385587,-45,-65,40,60,80,,,,,,,,,,,-20,-45,15,-0.9110021176600536,-0.34784057973433985,0.024319881866548446,-0.4,-0.11737762866431242,1.2015400019787539,0.013439256559756307,-0.0972593377194288,0,0,0,0,-0.49362448899574113,,,,,0,0,0,53987.49838844016,64657.90891764703,64657.90891764703,71093.87923659074,82857.0718182203,0,0,0,0,68676.29584121596,70348.54025882349,70348.54025882349,69756.5649792345,70445.6266968552,0,0,0,0,65598.97178600219,68961.27209411758,68961.27209411758,70481.56722106121,79017.5717643403,0,0,0,0,0.694381916159073,,,,,0.5527275996518255
1774166400,68908.18,68977.1,68118.4,68215.7,69932.11813384257,,0,0,0,0,-25.280768463765153,-14.196968736038324,0,0,0,0,0,0,955.0181338425567,-155.3593967091499,-725.4009775950399,-570.04158088589,-0.016910668045409184,,71331.4751062635,1068.64284148,993550.2972923943,31.020785265858663,-25.280768463765153,-45,-65,40,60,80,,,,,,,,,,,-10,-20,15,-0.9543063228657126,-0.3333521477160604,0.024319881866548446,-0.4,-0.1747295402962968,1.2116216055700697,-0.04330420520565903,-0.15746190129879928,0,0,0,0,-0.47957678256941577,,,,,0,0,0,53987.49838844016,64657.90891764703,64657.90891764703,71093.87923659074,82857.0718182203,0,0,0,0,68321.31053849733,70059.64183529405,70059.64183529405,69419.88236613636,70445.6266968552,0,0,0,0,65598.97178600219,68961.27209411758,68961.27209411758,69932.11813384257,79017.5717643403,0,0,0,0,0.694381916159073,,,,,0.578236833392318
1774180800,68218.45,68999.63,68190.88,68843.06,69932.11813384257,,0,0,0,0,-26.22398255225018,-14.951540006826344,0,0,0,0,0,0,944.5704099966598,-137.2457902461107,-741.5988186935283,-604.3530284474176,0.015548762949878265,,71331.4751062635,1179.28174589,994729.5790382844,37.58651464916553,-26.22398255225018,-45,-65,40,60,80,,,,,,,,,,,-10,-35,15,-0.9396748430088612,-0.3190222362769591,0.024319881866548446,-0.4,-0.1747295402962968,1.220181982052098,0.014631479856851426,-0.16032365947526844,0,0,0,0,-0.46494530271256435,,,,,0,0,0,53987.49838844016,64657.90891764703,64657.90891764703,70468.66357683425,82857.0718182203,0,0,0,0,68032.15509009293,69807.57388235291,69807.57388235291,69419.88236613636,70445.6266968552,0,0,0,0,65598.97178600219,68961.27209411758,68961.27209411758,69932.11813384257,79017.5717643403,0,0,0,0,0.694381916159073,,,,,0.5723373753338037
1774195200,68846.31,68879.43,68145.1,68196.35,69808.98323785403,,1,0,0,0,-26.25320110767062,-14.951540006826344,0,0,0,0,0,0,929.5532378540403,-154.45963168934145,-797.4275680590945,-642.967936369753,0.022181923860411824,,71205.74383607342,1215.38644431,993514.1925939744,33.99440480082889,-26.25320110767062,-45,-65,40,60,80,,,,,,,,,,,-10,-20,15,-0.9431427970015299,-0.30479254664433036,0.024319881866548446,-0.4,-0.19337089595658644,1.2273652588625419,-0.0034679539926687486,-0.18205919057063863,0,0,0,0,-0.4497719010449435,,,,,0,0,0,53987.49838844016,64657.90891764703,64657.90891764703,70468.66357683425,82857.0718182203,0,0,0,0,67681.59061245385,69515.14985882353,69515.14985882353,69310.44886763902,70445.6266968552,0,0,0,0,65598.97178600219,68961.27209411758,68961.27209411758,69808.98323785403,79017.5717643403,0,0,0,0,0.694381916159073,,,,,0.5768414001437296
1774209600,68201.1,68497.8,67348.04,67859.76,69443.08229229304,,0,1,0,0,-26.514642288882236,-15.091233538390936,0,0,0,0,0,0,945.282292293038,-172.77047641310878,-858.931031886139,-686.1605554730302,0.023480029898054047,,70691.97895246609,3496.88449993,990017.3080940444,32.266024422412826,-26.514642288882236,-45,-65,40,60,80,,,,,,,,,,,-5,-30,10,-0.9659245469160733,-0.2906241803028266,0.024319881866548446,-0.4,-0.23181708213097169,1.233301875563738,-0.022781749914543403,-0.041483172696263615,0,0,0,0,-0.4341074647851016,,,,,0,0,0,53987.49838844016,64657.90891764703,64657.90891764703,70352.91760706037,82857.0718182203,0,0,0,0,67297.06027359879,69196.49927058829,69196.49927058829,69084.75172770914,70445.6266968552,0,0,0,0,66088.38914452528,69194.72588235293,69194.72588235293,69443.08229229304,79017.5717643403,0,0,0,0,0.694381916159073,,,,,0.5909348039972473
1774224000,67863.76,68577.01,67440.55,68071.11,69443.08229229304,,0,0,0,0,-26.514642288882236,-15.091233538390936,0,0,0,0,0,0,958.9378428435348,-155.44698722710905,-880.4692895069165,-725.0223022798075,-0.023838659634488186,,70691.97895246609,2050.26036411,992067.5684581544,34.51737783013941,-26.514642288882236,-45,-65,40,60,80,,,,,,,,,,,-10,-20,15,-1.0016569734188387,-0.27649117981739824,0.024319881866548446,-0.4,-0.2836503927782748,1.2381098837698674,-0.035732426502765424,-0.09065485575878535,0,0,0,0,-0.418006580640564,,,,,0,0,0,53987.49838844016,64657.90891764703,64657.90891764703,70352.91760706037,82857.0718182203,0,0,0,0,66949.9531438227,68904.9282117646,68904.9282117646,68780.46589001564,70445.6266968552,0,0,0,0,66088.38914452528,69194.72588235293,69194.72588235293,69443.08229229304,79017.5717643403,0,0,0,0,0.694381916159073,,39.79941713189573,29.73327099158188,51.40396754521271,0.5837495356405638
1774238400,68073.11,68895.17,67502.68,68306,69443.08229229304,,0,0,0,0,-26.514642288882236,-15.091233538390936,0,0,0,0,0,0,989.9058540689969,-114.84015089321895,-868.5724908963311,-753.7323400031122,0.020678186448765266,,70691.97895246609,2157.13694552,994224.7054036744,37.022725088931935,-26.514642288882236,-45,-65,40,60,80,,,,,,,,,,,-10,-20,15,-0.9851745216935459,-0.2623762201882213,0.024319881866548446,-0.4,-0.2836503927782748,1.24189612362,0.016482451725292835,-0.030868198827833482,0,0,0,0,-0.4015241289152712,,,,,0,0,0,53987.49838844016,64657.90891764703,64657.90891764703,70352.91760706037,82857.0718182203,0,0,0,0,66656.10967458038,68658.23529411765,68658.23529411765,68780.46589001564,70445.6266968552,0,0,0,0,66088.38914452528,69194.72588235293,69194.72588235293,69443.08229229304,79017.5717643403,0,0,0,0,0.694381916159073,,,,,0.5897922185676219
1774252800,68327.05,71490.12,67908.97,70107.05,69443.08229229304,,0,0,0,0,-26.514642288882236,-15.091233538390936,0,0,0,0,0,0,1174.994721635497,38.44197519765828,-705.6798710060393,-744.1218462036976,0.010866240162409262,,70691.97895246609,4833.4509579,999058.1563615744,52.14230094753273,-26.514642288882236,-45,-65,40,60,80,,,,,,,,,,,10,0,15,-0.9683635832266704,-0.24826773473404254,0.024319881866548446,-0.4,-0.2836503927782748,1.2447572885215896,0.016810938466875536,-0.028688740217809372,0,0,0,0,-0.38471319044839564,,,,,0,0,0,53987.49838844016,64657.90891764703,64657.90891764703,70352.91760706037,82857.0718182203,0,0,0,0,66554.30315287928,68563.78456470584,70573.2659765324,68780.46589001564,70445.6266968552,0,0,0,0,66088.38914452528,69194.72588235293,69194.72588235293,69443.08229229304,79017.5717643403,0,0,0,0,0.694381916159073,,,,,0.6382581090673356
1774267200,70117.73,71817.9,69671.31,70118.7,69443.08229229304,,0,0,0,0,-26.460895004256667,-15.091233538390936,0,0,0,0,0,0,1244.3943843758184,140.02854301591128,-569.0861674338084,-709.1147104497197,-0.09806669469707363,,70691.97895246609,6210.01401231,1005268.1703738844,52.22220461057265,-26.460895004256667,-45,-65,40,60,80,,,,,,,,,,,10,0,15,-0.8071281499899485,-0.23415799788856845,0.024319881866548446,-0.4,-0.13950431513512246,1.2467808887753866,0.16123543323672185,0.13601464701158122,0,0,0,0,-0.367623834854826,,,,,0,0,0,53987.49838844016,64657.90891764703,64657.90891764703,70352.91760706037,82857.0718182203,0,0,0,0,66460.79491728582,68477.04435294113,70493.29378859643,69080.70045982613,70445.6266968552,0,0,0,0,66088.38914452528,69194.72588235293,69194.72588235293,69443.08229229304,79017.5717643403,0,0,0,0,0.694381916159073,,,,,0.5460039836177935
1774281600,70121.1,71225.13,70118.04,70672.55,69443.08229229304,,0,0,0,0,-26.460895004256667,-15.091233538390936,0,0,0,0,0,0,1234.586928348975,238.17078461695803,-411.4012296785222,-649.5720142954802,-0.07123367818048869,,70691.97895246609,2550.82664734,1007818.9970212243,55.984647984916315,-26.460895004256667,-45,-65,40,60,80,,,,,,,,,,,10,10,15,-1.0462197615606963,-0.5346022443401224,0.04329213948361978,-0.4,-0.08099450275447033,1.1382619596761314,-0.23909161157074776,-0.08029521464462314,0,0,0,0,-0.665225258806226,,,,,0,0,0,53987.49838844016,64657.90891764703,64657.90891764703,70352.91760706037,82857.0718182203,0,0,0,0,66435.846156191,68452.22609411771,70468.60603204442,69653.16718219702,70445.6266968552,0,0,0,0,66088.38914452528,69194.72588235293,69194.72588235293,69443.08229229304,79017.5717643403,0,0,0,0,0.694381916159073,,,,,0.5498121689468034
1774296000,70667.89,70989.88,70394.44,70888.86,69443.08229229304,,0,0,0,0,-25.488236332240366,-15.091233538390936,0,0,0,0,0,0,1188.9335763240485,306.925557155487,-265.9150678511214,-572.8406250066084,-0.014592281549672438,66962.79907992246,,1483.25570913,1009302.2527303543,57.395773585375316,-25.488236332240366,-45,-65,40,60,80,,,,,,,,,,,15,15,15,-1.1914856211632394,-0.6196580580257138,0.04329213948361978,-0.4,-0.13499083792411723,1.1293114220967706,-0.14526585960254312,-0.18982864774440084,1,0,0,0,-0.7564947832391222,,,,,0,0,0,53693.766129042735,64352.97018823527,64352.97018823527,70352.91760706037,82857.0718182203,0,0,0,0,66415.5149313729,68432.29849411761,70449.08205686232,69653.16718219702,70445.6266968552,0,0,0,0,66697.04325074756,69618.28084705875,72539.51844336993,69443.08229229304,79017.5717643403,0,0,0,0,0.7159642758540055,,,,,0.557475131095712
1774310400,70886.86,71081.6,70261.75,70522.59,69443.08229229304,,0,0,0,0,-25.488236332240366,-15.091233538390936,0,0,0,0,0,0,1162.570463729474,315.77815461085794,-178.11793174303602,-493.89608635389396,-0.08661723308030406,67069.29517193022,,1400.50123583,1007901.7514945243,54.2256534537842,-25.488236332240366,-45,-65,40,60,80,,,,,,,,,,,10,10,15,-1.237408985070502,-0.665138450848443,0.04329213948361978,-0.4,-0.13499083792411723,1.1211354353049128,-0.04592336390726248,-0.25223446337695615,0,0,0,0,-0.8024181471463847,,,,,0,0,0,53693.766129042735,64352.97018823527,64352.97018823527,70352.91760706037,82857.0718182203,0,0,0,0,66369.78059092558,68388.57282352942,70407.36505613326,69653.16718219702,70445.6266968552,0,0,0,0,66697.04325074756,69618.28084705875,72539.51844336993,69443.08229229304,79017.5717643403,0,0,0,0,0.7159642758540055,,,,50.499250950095096,0.5696527265810799
1774324800,70523.34,71385,70103.11,71275.65,69443.08229229304,,0,0,0,0,-24.922307879149354,-15.091233538390936,0,0,0,0,0,0,1171.0932877487974,357.334464786561,-47.2280053706927,-404.5624701572537,-0.07298596298908393,67117.34615473718,,1497.0331261,1009398.7846206243,59.21362358571227,-24.922307879149354,-45,-65,40,60,80,,,,,,,,,,,10,10,15,-1.2536573473563377,-0.6841930791024488,0.04329213948361978,-0.4,-0.13499083792411723,1.1136602695768385,-0.016248362285835816,-0.2852937641296675,0,0,0,0,-0.8186665094322205,,,,,0,0,0,53693.766129042735,64352.97018823527,64352.97018823527,70352.91760706037,82857.0718182203,0,0,0,0,66450.33486738296,68456.23028235286,70462.12569732276,69653.16718219702,70445.6266968552,0,0,0,0,66697.04325074756,69618.28084705875,72539.51844336993,69443.08229229304,79017.5717643403,0,0,0,0,0.7159642758540055,,,,,0.5678677596417832
1774339200,71279.15,71350.08,70840.85,71135.32,69717.03266137613,,0,0,0,0,-24.85730247205298,-15.091233538390936,0,0,0,0,0,0,1123.817338623883,359.3818778665863,44.6648771759792,-314.7170006906071,-0.06929930902582385,67678.65803926348,,1317.73062227,1008081.0539983542,57.946455588096754,-24.85730247205298,-45,-65,40,60,80,,,,,,,,,,,10,10,15,-0.9867850289496118,-0.6855958448143786,0.04329213948361978,-0.24,-0.03124651535254695,1.106819212543702,0.2668723184067259,-0.17965687895966348,0,0,0,0,-0.6555385135970648,,,,,0,0,0,53693.766129042735,64352.97018823527,64352.97018823527,70352.91760706037,82857.0718182203,0,0,0,0,66569.76180963838,68546.66755294116,70523.57329624394,70139.90720295199,70445.6266968552,0,0,0,0,66697.04325074756,69618.28084705875,72539.51844336993,69717.03266137613,79017.5717643403,0,0,0,0,0.7159642758540055,,,,,0.5340545255166125
1774353600,71139.32,71167.27,69488.26,69854.73,69717.03266137613,,0,0,0,0,-24.752532323379533,-15.091233538390936,0,0,0,0,0,0,1163.4739572936062,262.97071754485216,13.996396240458125,-248.97432130439404,-0.11192537481455743,67678.65803926348,,3870.6282272,1004210.4257711542,47.87742602671167,-24.752532323379533,-45,-65,40,60,80,,,,,,,,,,,10,10,15,-0.8546416220299394,-0.4051205903133516,0.04329213948361978,-0.4,-0.05207752558757825,1.100551901302082,0.1321434069196724,0.1915781395307567,0,0,0,0,-0.5025640964423612,,,,,0,1,0,53693.766129042735,64352.97018823527,64352.97018823527,70352.91760706037,82857.0718182203,0,0,0,0,66581.73910808789,68538.69847058826,68538.69847058826,70139.90720295199,70445.6266968552,0,0,0,0,66697.04325074756,69618.28084705875,72539.51844336993,69717.03266137613,79017.5717643403,0,0,0,0,0.7159642758540055,,,,,0.5636521292640225
1774368000,69850.83,69984.98,68898.5,69337.23,69717.03266137613,,1,0,0,0,-24.752532323379533,-15.091233538390936,0,0,0,0,0,0,1157.974388915491,158.00092083421413,-51.473170261626365,-209.4740910958405,-0.12430842390850932,67678.65803926348,,3547.25570044,1000663.1700707142,44.51140392607308,-24.752532323379533,-45,-65,40,60,80,,,,,,,,,,,-10,-10,15,-0.7536510210776408,-0.3232109807331029,0.05079231621120634,-0.4,-0.05207752558757825,1.0902037143108112,0.10099060095229861,0.43783460008559844,0,0,0,0,-0.40157349549006255,,,,,0,0,0,53693.766129042735,64352.97018823527,64352.97018823527,70352.91760706037,82857.0718182203,0,0,0,0,66563.7179831445,68502.85192941174,68502.85192941174,70139.90720295199,70445.6266968552,0,0,0,0,66697.04325074756,69618.28084705875,72539.51844336993,69717.03266137613,79017.5717643403,0,0,0,0,0.7159642758540055,,,,,0.5274358284109101
1774382400,69338.5,70803.59,69264.45,70533.02,69717.03266137613,,0,0,0,0,-24.752532323379533,-15.091233538390936,0,0,0,0,0,0,1185.2005039929559,162.14747602456896,-6.789746065129293,-168.93722208969825,-0.07650197710568296,67678.65803926348,,2549.73347425,1003212.9035449642,52.77367706756144,-24.752532323379533,-45,-65,40,60,80,,,,,,,,,,,15,15,15,-0.6857570426202482,-0.26318540054983186,0.05079231621120634,-0.4,-0.05207752558757825,1.080879990491775,0.06789397845739265,0.5516519424502535,0,0,0,0,-0.3336795170326699,,,,,0,0,0,53693.766129042735,64352.97018823527,64352.97018823527,70352.91760706037,82857.0718182203,0,0,0,0,66646.72991861333,68558.92437647059,70471.11883432785,70139.90720295199,70445.6266968552,0,0,0,0,67504.46562167825,70100.20807058828,72695.95051949832,69717.03266137613,79017.5717643403,0,0,0,0,0.7159642758540055,,,,,0.5544371837076272
1774396800,70532.52,71012.38,70377.02,70697.9,69717.03266137613,,0,0,0,0,-24.752532323379533,-15.091233538390936,0,0,0,0,0,0,1145.9261822791734,168.3088426733213,41.44883125195338,-126.86001142136791,-0.07278072621994676,67678.65803926348,,1417.92094277,1004630.8244877341,53.79527486359882,-24.752532323379533,-45,-65,40,60,80,,,,,,,,,,,10,10,15,-0.636569350353651,-0.2201866108927906,0.05079231621120634,-0.4,-0.05207752558757825,1.0685669760902923,0.04918769226659714,0.6170879970026866,0,0,0,0,-0.28449182476607277,,,,,0,0,0,53693.766129042735,64352.97018823527,64352.97018823527,70352.91760706037,82857.0718182203,0,0,0,0,66799.10545706487,68661.74609411764,70524.38673117041,70139.90720295199,70445.6266968552,0,0,0,0,67504.46562167825,70100.20807058828,72695.95051949832,69717.03266137613,79017.5717643403,0,0,0,0,0.7159642758540055,,,,52.45682901651471,0.5273542693293893
